code,name,nmc,mktcap
002499,*ST科林,109224.6022,109242.0
002498,汉缆股份,1566920.916,1566920.916
002497,雅化集团,3677052.097656,4066240.57056
002496,ST辉丰,305166.346912,449261.723746
002495,佳隆股份,194190.293616,254490.1632
002494,华斯股份,122728.543392,160393.300288
002493,荣盛石化,18322184.53125,19532137.725
002492,恒基达鑫,226935.09294,230850.0
002491,通鼎互联,498593.13882,525194.4978
002490,山东墨龙,266474.826,392541.4128
002489,浙江永强,703666.741624,813725.452122
002488,金固股份,521198.905656,573095.277612
002487,大金重工,1172827.959723,1195233.264
002486,嘉麟杰,224640.0,224640.0
002485,雪松发展,285056.0,285056.0
002484,江海股份,1446194.818167,1540313.536747
002483,润邦股份,608654.82972,664313.558175
002482,广田集团,409852.291728,411990.948076
002481,双塔食品,1157768.8668,1309289.67
002480,新筑股份,313888.202152,374585.14229
002479,富春环保,565878.272607,568305.0
002478,常宝股份,259510.81026,406565.163212
002476,宝莫股份,298018.980375,298044.0
002475,立讯精密,25009566.99764,25046126.62768
002474,榕基软件,300988.95624,380786.4
002473,*ST圣莱,90560.0,90560.0
002472,双环传动,1410050.90235,1672036.99375
002471,中超控股,425060.737584,426048.0
002470,*ST金正,892451.05858,979236.267116
002469,三维化学,342644.331565,428898.19843
002468,申通快递,1229445.621368,1261380.984784
002467,二六三,474765.843516,552444.092692
002466,天齐锂业,15353654.985066,15388421.372094
002465,海格通信,2523275.468666,2567155.819494
002464,*ST众应,173736.052704,173757.531204
002463,沪电股份,2225510.55738,2226677.399502
002462,嘉事堂,323884.806304,378344.13464
002461,珠江啤酒,1996422.28896,1996422.28896
002460,赣锋锂业,14438802.5208,24149645.184
002459,晶澳科技,4023780.16963,10077769.44395
002458,益生股份,719067.182329,1055463.30874
002457,青龙管业,269879.507794,270003.552
002456,欧菲光,2225418.879435,2228549.421775
002455,百川股份,801231.99986,1006439.25892
002454,松芝股份,549124.403784,551894.6448
002453,华软科技,963211.8,1591950.24135
002452,长高集团,294887.75242,430570.85213
002451,摩恩电气,312234.939,312271.2
002449,国星光电,588319.724367,595593.513747
002448,中原内配,358523.751616,453564.36696
002447,*ST晨鑫,266863.5486,266885.091
002446,盛路通信,470446.83981,513459.40163
002445,中南文化,576639.548022,595525.414419
002444,巨星科技,2855658.485134,3017534.180388
002443,金洲管道,317707.117524,318567.73824
002442,龙星化工,395473.0647,404475.68
002441,众业达,363348.732419,496079.227799
002440,闰土股份,927114.766979,1112533.5
002439,启明星辰,2083814.63424,2688721.17696
002438,江苏神通,767302.041792,833557.563696
002437,誉衡药业,593853.851024,597889.4424
002436,兴森科技,1549643.210388,1812282.276294
002435,长江健康,608194.435836,626643.39114
002434,万里扬,1462258.2156,1463280.0
002433,太安堂,529258.2327,545175.7452
002432,九安医疗,335979.321444,335979.321444
002431,棕榈股份,441874.525704,450556.59135
002430,杭氧股份,2709408.43608,2711501.217147
002429,兆驰股份,2275128.51346,2290631.947142
002428,云南锗业,843407.965862,854934.08
002427,ST尤夫,233373.94791,233876.045682
002426,胜利精密,868428.756503,987715.585353
002425,凯撒文化,696913.719642,697408.833114
002424,贵州百灵,611184.298712,921513.6
002423,中粮资本,1092566.358466,2103648.389975
002422,科伦药业,1990361.580039,2624203.488942
002421,达实智能,657317.38617,709767.156501
002420,毅昌股份,265331.11828,272680.0
002419,天虹股份,760777.087874,760990.2
002418,康盛股份,421429.93725,421604.4
002417,深南股份,108257.673993,130410.0
002416,爱施德,1248382.147035,1265306.723926
002415,海康威视,42734040.607104,48994310.486272
002414,高德红外,4377965.78723,5873435.429906
002413,雷科防务,784541.30235,871330.0674
002412,汉森制药,296182.5,301920.0
002411,延安必康,2457783.390036,2457783.390036
002410,广联达,6258503.868528,7494992.313216
002409,雅克科技,2358742.747878,3800758.436508
002408,齐翔腾达,3658414.34222,3751709.4538
002407,多氟多,3508066.183616,4388149.709792
002406,远东传动,319017.096009,401327.26688
002405,四维图新,2562245.017595,2575037.05439
002404,嘉欣丝绸,282712.446632,355846.962856
002403,爱仕达,223773.641284,248377.447909
002402,和而泰,1714139.477452,1954168.192064
002401,中远海科,349049.644216,357959.12256
002400,省广集团,749111.951964,774041.684832
002399,海普瑞,2006747.541736,2360879.592236
002398,垒知集团,351704.042349,451747.484562
002397,梦洁股份,192333.726064,301119.414314
002396,星网锐捷,1464033.49778,1464033.49778
002395,双象股份,277596.315,277596.315
002394,联发股份,262246.197976,267049.9104
002393,力生制药,365822.25896,365822.25896
002392,北京利尔,456140.003384,638103.089704
002391,长青股份,336588.842408,476042.5124
002390,信邦制药,1260571.180812,1629891.803244
002389,航天彩虹,2032244.7738,2148508.357635
002388,新亚制程,260501.76152,275140.1499
002387,维信诺,1216819.87794,1217220.11094
002386,天原股份,1236428.482608,1236877.514928
002385,大北农,2343517.437668,3052124.725661
002384,东山精密,2962676.74954,3643727.273837
002383,合众思壮,412969.217908,512846.493926
002382,蓝帆医疗,1909141.629304,1918779.798616
002381,双箭股份,246012.464816,314441.209696
002380,科远智慧,204473.84355,346787.932805
002379,宏创控股,344620.8,344620.8
002378,章源钨业,906168.24738,914925.76164
002377,国创高新,341666.603488,341789.299973
002376,新北洋,528309.92115,549220.5246
002375,亚厦股份,963638.587376,970157.464552
002374,中锐股份,314026.172922,349233.164343
002373,千方科技,1884212.461625,2426642.764275
002372,伟星新材,2486569.343187,2755947.582228
002371,北方华创,17623369.909034,19042556.3957
002370,亚太药业,205711.745892,238254.643308
002369,卓翼科技,392773.742878,393356.597128
002368,太极股份,1537185.376584,1546489.114128
002367,康力电梯,421677.182832,641312.760348
002366,台海核电,307114.022804,440465.1338
002365,永安药业,236090.74246,285842.025
002364,中恒电气,478590.14599,508335.59392
002363,隆基机械,219104.554009,219284.858627
002362,汉王科技,345436.04395,409461.53205
002361,神剑股份,369055.956312,462340.912032
002360,同德化工,267553.61332,345758.771064
002358,ST森源,258560.77952,264050.981468
002357,富临运业,178021.622232,178061.772448
002356,*ST赫美,325052.355869,325656.640116
002355,兴民智通,370917.15665,372962.8104
002354,天神娱乐,466067.978893,530501.453559
002353,杰瑞股份,2991163.3584,4626434.78136
002352,顺丰控股,30605904.651364,30965569.33218
002351,漫步者,587989.0401,1093601.61
002350,北京科锐,433099.963296,447996.803086
002349,精华制药,534970.953093,537370.772482
002348,高乐股份,194766.329892,215961.6
002347,泰尔股份,147933.917995,208758.182154
002346,柘中股份,777031.996983,869461.994104
002345,潮宏基,493678.98567,505220.290506
002344,海宁皮城,536987.541582,537470.174274
002343,慈文传媒,235425.446844,236049.993942
002342,巨力索具,405299.1,441600.0
002341,新纶新材,560788.787529,724742.978368
002340,格林美,5790229.578496,5816763.064512
002339,积成电子,336082.98999,357239.7504
002338,奥普光电,449748.756,449760.0
002337,赛象科技,199798.33338,200129.355
002336,人人乐,168675.1,198880.0
002335,科华数据,1289364.41538,1499632.453359
002334,英威腾,414881.17286,480710.80398
002333,罗普斯金,226582.208,345879.908
002332,仙琚制药,1072172.070518,1101974.220724
002331,皖通科技,378321.018868,406990.306892
002330,得利斯,278035.3706,279378.599
002329,皇氏集团,248969.528176,391177.896345
002328,新朋股份,287679.149856,394374.47
002327,富安娜,418745.52658,713334.76322
002326,永太科技,4084745.87244,5311991.7477
002325,洪涛股份,250433.72744,330041.03158
002324,普利特,695804.4973,1115468.5487
002323,*ST雅博,146691.909,339306.99348
002322,理工环科,390375.102732,411735.36879
002321,*ST华英,160911.797817,161890.2033
002320,海峡股份,1647181.625193,1647181.625193
002319,乐通股份,271200.0,271200.0
002318,久立特材,1465296.09118,1501911.39664
002317,众生药业,725116.326885,828306.914292
002316,亚联发展,119712.766344,160392.96
002315,焦点科技,313428.089996,517211.5
002314,南山控股,444265.563948,898983.794316
002313,日海智能,450298.911815,451152.0
002312,川发龙蟒,2236869.922236,2978038.537188
002311,海大集团,9947483.921714,9968627.527061
002310,东方园林,822242.966328,862033.303284
002309,中利集团,485302.21198,605892.01226
002308,威创股份,355236.143192,355236.143192
002307,北新路桥,229367.960598,583909.290741
002306,中科云网,223207.885236,233520.0
002305,南国置业,343141.3755,343374.72246
002304,洋河股份,20483889.918723,24716110.188
002303,美盈森,344666.26531,554339.17397
002302,西部建设,1040179.946496,1040179.946496
002301,齐心集团,564939.233952,565929.496329
002300,太阳电缆,442559.556048,442593.558
002299,圣农发展,2383193.59352,2420369.18375
002298,中电兴发,389362.895838,511416.632591
002297,博云新材,492524.222025,598894.535855
002296,辉煌科技,250043.13633,288705.76722
002295,精艺股份,181110.546112,181445.984
002294,信立泰,2986523.761032,3183916.02396
002293,罗莱生活,977850.325629,985252.226271
002292,奥飞娱乐,484933.673824,770866.6102
002291,星期六,1536674.6975,1859508.8075
002290,禾盛新材,179024.036042,204940.79691
002289,宇顺电子,235073.143137,249145.568637
002288,超华科技,832352.57352,968909.49376
002287,奇正藏药,1776536.50655,1784631.367375
002286,保龄宝,523970.593047,523974.264
002285,世联行,781604.344168,789028.679936
002284,亚太股份,522766.557462,562113.595608
002283,天润工业,924309.766032,1058410.774296
002282,博深股份,387949.431675,530345.7549
002281,光迅科技,1534186.896135,1612035.549498
002280,联络互动,1073775.438601,1321529.852725
002279,久其软件,298291.12392,330404.369415
002278,神开股份,211371.187137,228171.349296
002277,友阿股份,474018.752,474018.752
002276,万马股份,807514.77144,807681.49644
002275,桂林三金,733707.25485,803852.4
002274,华昌化工,1250352.84029,1269502.073118
002273,水晶光电,1704393.188692,2008072.927124
002272,川润股份,255438.624762,337835.52
002271,东方雨虹,7149240.3782,10195188.10448
002270,华明装备,571696.250304,571707.06489
002269,美邦服饰,630637.5,630637.5
002268,卫 士 通,3972066.399405,4015667.891235
002267,陕天然气,971953.93893,971953.93893
002266,浙富控股,2167332.437364,4145482.482664
002265,西仪股份,252731.162844,263772.790416
002264,新 华 都,283019.47794,289570.52124
002263,大东南,619852.893,619858.833
002262,恩华药业,1216240.456725,1389463.978868
002261,拓维信息,842554.536368,975279.450364
002260,*ST德奥,83538.0,175429.8
002259,ST升达,285884.74146,285884.74146
002258,利尔化学,1589847.324102,1597684.262472
002256,兆新股份,631603.164238,854614.989888
002255,海陆重工,383912.853468,501993.54878
002254,泰和新材,888306.420023,1437912.848702
002253,川大智胜,314770.8256,342726.038305
002252,上海莱士,3515401.747193,4765737.050249
002251,步 步 高,604732.7657,604732.7657
002250,联化科技,1947642.074755,1956358.816464
002249,大洋电机,1253930.581665,1724471.489556
002248,华东数控,300660.80768,310570.556
002247,聚力文化,158421.941664,228033.173132
002246,北化股份,423854.860968,423854.860968
002245,蔚蓝锂芯,1984483.383296,2121362.485248
002244,滨江集团,1198059.03269,1387703.97494
002243,力合科创,549507.615588,1213025.427438
002242,九阳股份,1654557.7645,1657558.313
002241,歌尔股份,13263547.002255,15219710.21538
002240,盛新锂能,4867681.63983,6049250.53545
002239,奥特佳,1196748.334611,1196762.255136
002238,天威视讯,473509.9044,473509.9044
002237,恒邦股份,1121608.642,1414353.7408
002236,大华股份,4701858.924266,7210360.07313
002235,安妮股份,276330.814704,292104.431136
002234,民和股份,323042.196028,546820.652204
002233,塔牌集团,1477906.8464,1478421.01984
002232,启明信息,435512.65303,435512.65303
002231,奥维通信,156548.765277,184177.359027
002230,科大讯飞,11039852.76327,12215789.58195
002229,鸿博股份,337827.671556,337877.410314
002228,合兴包装,456789.46366,458293.11406
002227,奥 特 迅,360452.252968,360897.3464
002226,江南化工,998130.980112,1300939.328304
002225,濮耐股份,417020.63949,518294.640168
002224,三 力 士,287025.162792,385942.650612
002223,鱼跃医疗,3075066.925744,3264064.880824
002222,福晶科技,649677.454166,655785.0
002221,东华能源,2188486.769126,2356453.615496
002219,*ST恒康,636216.658665,643506.56835
002218,拓日新能,1064970.548304,1083035.683104
002217,合力泰,1129660.977456,1131259.08786
002216,三全食品,1024030.1955,1428674.078
002215,诺 普 信,468115.808832,599424.187904
002214,大立科技,1146388.843673,1437571.806065
002213,大为股份,284280.0,284280.0
002212,天融信,1882971.957984,1935617.603136
002211,宏达新材,185795.146293,201966.188793
002210,*ST飞马,635610.958881,636034.632986
002209,达 意 隆,103376.945358,130618.26945
002208,合肥城建,510250.8876,658699.35308
002207,准油股份,157809.4604,174004.770992
002206,海 利 得,835625.346588,1071373.09302
002205,国统股份,145886.93398,145886.93398
002204,大连重工,834351.853824,834351.853824
002203,海亮股份,2169315.59954,2291379.2481
002202,金风科技,5952365.747518,7410768.652838
002201,九鼎新材,1034901.192966,1037497.986882
002200,ST云投,146021.21355,156512.9565
002199,东晶电子,184772.753517,184772.753517
002198,嘉应制药,369974.679192,369974.679192
002197,证通电子,316295.586114,374519.101196
002196,方正电机,444299.8518,524417.1765
002195,二三四五,1217030.858784,1236567.095208
002194,武汉凡谷,764869.249011,819339.608118
002193,如意集团,145860.268567,146298.99245
002192,融捷股份,4217440.830928,4226148.084028
002191,劲嘉股份,1710074.650635,1735871.48325
002190,成飞集成,993680.28011,993680.28011
002189,中光学,403602.381945,475742.378958
002188,*ST巴士,85513.556235,103851.194125
002187,广百股份,248598.784368,448391.523954
002186,全 聚 德,301584.577195,301986.211945
002185,华天科技,3396599.80732,3397604.67976
002184,海得控制,405457.407915,621118.27305
002183,怡 亚 通,1553304.206424,1901010.654612
002182,云海金属,1379607.109736,1600542.204088
002181,粤 传 媒,469655.086878,480678.084036
002180,纳思达,3933500.703097,4197488.479163
002179,中航光电,9182548.434282,9457327.565694
002178,延华智能,289481.442712,289846.271407
002177,御银股份,433117.846286,433117.846286
002176,江特电机,4912051.83264,4914217.67328
002175,*ST东网,214816.09437,214826.79042
002174,游族网络,966659.101632,1102692.485384
002173,创新医疗,245386.247748,299835.96543
002172,澳洋健康,321592.677536,323016.246592
002171,楚江新材,1403672.460312,1505017.303344
002170,芭田股份,463071.428936,592424.234836
002169,智光电气,857390.754291,884690.409262
002168,惠程科技,298144.337568,301525.517568
002167,东方锆业,582704.093538,791455.374
002166,莱茵生物,393302.150325,483258.6027
002165,红 宝 丽,534680.7471,661742.8533
002164,宁波东力,238861.453824,268215.539256
002163,海南发展,1141844.55,1141844.55
002162,悦心健康,394290.897,428043.0
002161,远 望 谷,342777.090123,355823.3094
002160,常铝股份,375280.016415,409724.71764
002159,三特索道,160665.73854,206378.7423
002158,汉钟精机,1230307.645905,1238251.378575
002157,正邦科技,2084258.509977,2843175.130152
002156,通富微电,2551344.55296,2551750.90176
002155,湖南黄金,1539562.409952,1539812.566194
002154,报 喜 鸟,614080.501704,672121.754448
002153,石基信息,2276910.730256,3885352.332096
002152,广电运通,2460715.150852,2538017.321756
002151,北斗星通,1730279.994555,2174288.987265
002150,通润装备,204211.0936,204997.305475
002149,西部材料,948942.748656,949088.548656
002148,北纬科技,217618.541459,270260.245871
002147,*ST新光,221727.285342,756823.63581
002146,荣盛发展,1872643.140823,2091466.812331
002145,中核钛白,2577527.56962,3326950.78002
002144,宏达高科,140422.930032,178883.678336
002142,宁波银行,20126434.02238,20397215.29097
002141,贤丰控股,732988.111274,732988.111274
002140,东华科技,677190.38425,692545.5288
002139,拓邦股份,1393332.36408,1814043.09448
002138,顺络电子,2408288.07604,2731806.583352
002137,实益达,221059.64284,326867.747364
002136,安 纳 达,581518.35824,583564.28
002135,东南网架,1096574.279698,1178184.1058
002134,天津普林,204055.30744,204055.30744
002133,广宇集团,247898.204722,249274.42435
002132,恒星科技,710760.555351,712434.594501
002131,利欧股份,1578339.8944,1837306.74376
002130,沃尔核材,1135511.84747,1146507.69142
002129,中环股份,14337920.2967,14345742.54366
002128,露天煤业,2803114.367794,3047615.559898
002127,南极电商,1322472.78045,1657037.522025
002126,银轮股份,834694.106685,867344.13888
002125,湘潭电化,778937.02679,826509.489169
002124,天邦股份,913454.122482,1092480.419844
002123,梦网科技,1159831.24842,1395077.886
002122,ST天马,413424.0,418204.302
002121,科陆电子,587391.665058,836559.393318
002120,韵达股份,5898215.639285,6092905.892772
002119,康强电子,576980.495,589195.88
002118,紫鑫药业,350905.98572,350928.192324
002117,东港股份,428756.040756,428893.806906
002116,中国海诚,288568.258902,289416.854034
002115,三维通信,303005.93715,376405.532475
002114,罗平锌电,283937.142594,283941.044426
002113,ST天润,148405.680038,232624.241542
002112,三变科技,163813.583832,166118.4
002111,威海广泰,658351.314748,746243.67298
002110,三钢闽光,2348610.036004,2348610.036004
002109,兴化股份,663355.21707,663355.21707
002108,沧州明珠,1087547.860633,1087547.860633
002107,沃华医药,385436.619036,394811.3664
002106,莱宝高科,711884.688738,713580.13776
002105,信隆健康,346021.5,346021.5
002104,恒宝股份,342872.053007,406305.149382
002103,广博股份,183763.715632,232943.007508
002102,ST冠福,605340.271098,808587.74103
002101,广东鸿图,407756.353686,407765.605686
002100,天康生物,986957.658568,986957.658568
002099,海翔药业,1240505.878611,1248029.460063
002098,浔兴股份,227330.0,227330.0
002097,山河智能,989911.241408,1104607.86444
002096,南岭民爆,321526.928325,321905.829
002095,生 意 宝,326682.886838,328030.56
002094,青岛金王,287919.129933,288104.277933
002093,国脉科技,571148.046125,573267.5
002092,中泰化学,3322593.682704,3987244.772316
002091,江苏国泰,2148483.46124,2220221.96916
002090,金智科技,371039.800923,375562.125544
002089,ST新海,300371.345916,349166.082464
002088,鲁阳节能,1027615.709592,1158835.962132
002087,新野纺织,283842.247416,284244.42858
002086,*ST东洋,112663.797152,135386.65
002085,万丰奥威,1312127.8068,1312127.8068
002084,海鸥住工,319133.15007,322138.50235
002083,孚日股份,381167.115733,382285.113229
002082,万邦德,243712.0,633060.176896
002081,金 螳 螂,1688427.31776,1709659.96096
002080,中材科技,7098462.76032,7098462.76032
002079,苏州固锝,1152808.045428,1281308.172976
002078,太阳纸业,3451381.262734,3549519.343484
002077,大港股份,417525.443075,445127.309471
002076,ST雪莱,149762.941461,154683.885369
002075,沙钢股份,1617563.708876,1617563.708876
002074,国轩高科,6097613.487394,6625537.186086
002073,软控股份,541680.60292,541712.27092
002072,*ST凯瑞,97407.32875,101200.0
002069,獐子岛,211474.227217,218311.443558
002068,黑猫股份,597609.748698,612220.335912
002067,景兴纸业,458262.124996,519092.374996
002066,瑞泰科技,229383.0,229383.0
002065,东华软件,2200373.170606,2436307.21725
002064,华峰化学,2493778.443596,5912370.525996
002063,远光软件,912655.533041,990914.517166
002062,宏润建设,414585.505872,471870.0
002061,浙江交科,760760.585886,760760.585886
002060,粤 水 电,731966.223429,732177.593322
002059,云南旅游,369050.25088,511279.580565
002058,*ST威尔,119073.993792,119349.012224
002057,中钢天源,456171.070043,591726.906368
002056,横店东磁,2204080.85109,2235102.389676
002055,得润电子,460960.461872,476371.49328
002054,德美化工,355272.434592,470544.681152
002053,云南能投,569495.92272,776198.13732
002052,ST同洲,164856.159975,164857.092374
002051,中工国际,820924.146396,913207.795506
002050,三花智控,8235964.18441,8367558.15974
002049,紫光国微,12700700.07024,12700700.07024
002048,宁波华翔,1218046.373985,1365801.771834
002047,宝鹰股份,415368.520789,417143.342431
002046,国机精工,778134.031752,778134.031752
002045,国光电器,568299.134295,569086.454295
002044,美年健康,3120655.906137,3182288.439399
002043,兔 宝 宝,680187.446091,729787.267161
002042,华孚时尚,734782.358112,735377.76862
002041,登海种业,1884960.0,1884960.0
002040,南 京 港,304899.084,304899.084
002039,黔源电力,765320.591728,765329.046972
002038,双鹭药业,889713.93423,1073580.75
002037,保利联合,238978.7568,355966.47557
002036,联创电子,1737289.384512,1765327.948164
002035,华帝股份,537896.078388,597161.232588
002034,旺能环境,925405.08922,933332.10464
002033,丽江股份,327490.187876,327496.463756
002032,苏 泊 尔,2798140.971507,3758311.487261
002031,巨轮智能,385299.186903,455274.90369
002030,达安基因,2635318.041152,2697423.273504
002029,七 匹 狼,446524.546156,466248.39
002028,思源电气,2433428.704031,3145212.237622
002027,分众传媒,10670818.96356,10670818.96356
002026,山东威达,593636.123957,593786.385257
002025,航天电器,2887775.431876,3047774.969648
002024,苏宁易购,4027020.887246,4822600.54129
002023,海特高新,974896.403542,1079183.970278
002022,科华生物,705289.724552,706173.53128
002021,ST中捷,140997.4707,141002.0832
002020,京新药业,589981.45573,762278.545796
002019,亿帆医药,1363563.763588,1979506.147508
002017,东信和平,445317.851,446486.084
002016,世荣兆业,382573.017024,450666.267024
002015,协鑫能科,856598.54587,2258610.39104
002014,永新股份,411398.241792,419437.646784
002013,中航机电,5493089.558936,5493142.251646
002012,凯恩股份,307914.84306,308632.8102
002011,盾安环境,654153.306828,654889.49652
002010,传化智联,2908694.06586,3040742.15577
002009,天奇股份,635563.463862,636603.927612
002008,大族激光,4088549.267928,4388868.275301
002007,华兰生物,4424471.97786,5139241.067142
002006,精功科技,902582.28,902582.28
002005,ST德豪,337539.457426,353989.821316
002004,华邦健康,1582323.118272,1710650.181024
002003,伟星股份,610356.885138,733954.504888
002002,鸿达兴业,1827238.38128,1829598.659168
002001,新 和 成,7198336.3847,7283965.197
001979,招商蛇口,9719950.619142,9721818.660384
001965,招商公路,1488258.83745,4757236.76505
001914,招商积余,996914.38717,1585217.3597
001896,豫能控股,1012517.30536,1012517.30536
001872,招商港口,1052237.84096,3406430.999728
001696,宗申动力,618083.574797,804953.92476
001215,千味央厨,123615.52,494369.926024
001213,中铁特货,275111.110836,2751111.110836
001212,中旗新材,73677.5,294677.5
001211,双枪科技,54180.0,216720.0
001210,金房节能,82478.15,329869.259895
001209,洪兴股份,64775.767,259099.7584
001208,华菱线缆,222988.414,891953.656
001207,联科科技,100919.0,403676.0
001206,依依股份,112139.067,448556.15388
001205,盛航股份,69574.267438,278297.067438
001203,大中矿业,392559.42,2703844.0
001202,炬申股份,54327.77,217028.0
001201,东瑞股份,167109.922,668386.922
000999,华润三九,2812886.5105,2814337.5
000998,隆平高科,2245859.019855,2785392.18027
000997,新 大 陆,1713366.10242,1723545.10479
000996,中国中期,318090.0,318090.0
000995,皇台酒业,492129.792,492129.792
000993,闽东电力,536492.03784,558700.7751
000990,诚志股份,2103805.500901,2103807.012001
000989,九 芝 堂,535927.57248,758076.893792
000988,华工科技,2821999.724856,2823451.601256
000987,越秀金控,3136349.62615,3236979.537207
000985,大庆华科,160882.6195,160882.6195
000983,山西焦煤,4989610.08,4989610.08
000982,中银绒业,1304134.378218,1304134.378218
000981,*ST银亿,715659.7368,1119781.187196
000980,*ST众泰,867128.138136,1417342.230312
000978,桂林旅游,202350.02485,202376.2
000977,浪潮信息,4313388.587919,4316098.56939
000976,华铁股份,857905.544936,858475.192248
000975,银泰黄金,2157084.709895,2446292.315465
000973,佛塑科技,488533.07817,488548.701355
000972,*ST中基,172767.521696,172767.521696
000971,ST高升,182391.212132,238029.958602
000970,中科三环,1217523.6,1217523.6
000969,安泰科技,890557.55296,913147.20633
000968,蓝焰控股,1166808.20796,1166808.20796
000967,盈峰环境,1384064.893908,2163550.82742
000966,长源电力,1040678.75112,2394131.188842
000965,天保基建,274128.231065,274128.231065
000963,华东医药,5357770.640786,5357916.835976
000962,东方钽业,581896.9992,581899.09008
000961,中南建设,1715067.6939,1721951.50545
000960,锡业股份,3576187.780197,3576187.780197
000959,首钢股份,3984997.357848,5268113.80468
000958,东方能源,633695.540575,3095465.649
000957,中通客车,304746.849856,304752.623104
000955,欣龙控股,244646.868375,244969.725
000953,河化股份,162200.203035,185623.952865
000952,广济药业,253124.874616,283841.941902
000951,中国重汽,1846076.364,1846223.28
000950,重药控股,883102.379656,890860.709207
000949,新乡化纤,862483.948466,1006175.255708
000948,南天信息,444218.43688,506188.019056
000938,紫光股份,7264602.87996,7264602.87996
000937,冀中能源,2386318.470282,2901041.96385
000936,华西股份,635966.445802,636157.252866
000935,四川双马,1552074.196989,1552074.196989
000933,神火股份,3159747.797544,3187397.038344
000932,华菱钢铁,4168380.768489,5036393.091771
000931,中 关 村,612623.617222,618317.252222
000930,中粮科技,1060842.9458,2052289.7868
000929,兰州黄河,151203.937522,151213.524
000928,中钢国际,1255375.110258,1255406.279058
000927,中国铁物,452944.567847,2172076.957119
000926,福星股份,417537.777762,424445.951034
000925,众合科技,468940.068725,502281.426862
000923,河钢资源,1159719.948338,1205590.390967
000922,佳电股份,677288.753989,696883.617639
000921,海信家电,1093383.157416,1651623.14844
000920,沃顿科技,497699.928,497960.0
000919,金陵药业,358771.777712,359352.0
000918,嘉凯城,591774.812,591774.812
000917,电广传媒,911321.875836,911488.725334
000915,华特达因,659839.46242,660346.12473
000913,钱江摩托,650824.16,650824.16
000912,泸天化,1188544.0,1188544.0
000911,南宁糖业,366211.45881,366211.45881
000910,大亚圣象,666948.4225,667277.5525
000909,数源科技,265385.34684,310872.591
000908,景峰医药,319049.377421,370385.001771
000906,浙商中拓,814379.48305,825896.0045
000905,厦门港务,370105.9545,435758.490834
000903,云内动力,750875.126517,750875.126517
000902,新洋丰,2289576.55914,2517741.5297
000901,航天科技,718381.2654,718381.2654
000900,现代投资,685794.876504,686058.406968
000899,赣能股份,567842.81799,567844.45632
000898,鞍钢股份,4172123.93955,4937756.355525
000897,津滨发展,333152.394604,333158.080204
000895,双汇发展,3952828.28817,9198675.520515
000893,亚钾国际,737713.4325,1384376.084488
000892,欢瑞世纪,153653.411667,281541.395751
000890,法尔胜,186397.680898,205976.448288
000889,中嘉博创,277482.046644,298676.866004
000888,峨眉山Ａ,346181.908014,346181.908014
000887,中鼎股份,1955286.808965,1959447.64788
000886,海南高速,414906.192348,421240.8558
000885,城发环境,697296.98493,697296.98493
000883,湖北能源,3753709.189758,3754798.353422
000882,华联股份,541994.907168,541995.685506
000881,中广核技,807433.426623,989860.828305
000880,潍柴重机,151134.984,308790.7992
000878,云南铜业,2505500.79983,2593709.48256
000877,天山股份,1381746.17328,1646495.04563
000876,新 希 望,6107496.695668,6361358.414904
000875,吉电股份,1594584.79139,2073124.673282
000869,张 裕Ａ,1452434.9424,2195541.192
000868,安凯客车,282331.72968,282331.72968
000863,三湘印象,390305.926832,401868.27648
000862,银星能源,480797.42151,677168.118123
000861,海印股份,470401.963962,504634.248433
000860,顺鑫农业,2429286.888975,2429286.888975
000859,国风塑业,562854.81203,600304.10157
000858,五 粮 液,77832002.145672,77834003.71626
000856,冀东装备,165937.0,165937.0
000852,石化机械,576982.907774,576982.907774
000851,高鸿股份,522800.28787,678319.1709
000850,华茂股份,381126.524748,381240.663636
000848,承德露露,1250768.080352,1250798.878
000839,中信国安,1081872.073152,1081872.073152
000838,财信发展,255524.750088,332339.57534
000837,秦川机床,783183.81712,1016289.1283
000836,富通信息,299662.132152,299696.895552
000835,*ST长动,70877.43,76461.927516
000833,粤桂股份,313432.483238,554105.134479
000831,五矿稀土,4867171.123722,4867171.123722
000830,鲁西化工,3162411.16488,4113329.06376
000829,天音控股,2016817.14653,2019447.86286
000828,东莞控股,1162178.487756,1162179.997056
000826,启迪环境,771939.093139,773943.122144
000825,太钢不锈,6527817.771636,6527899.974216
000823,超声电子,584176.727232,584226.218176
000822,山东海化,1068739.759644,1068739.759644
000821,京山轻机,708349.959425,926214.794886
000820,*ST节能,111898.25013,247888.391358
000819,岳阳兴长,232140.59788,232140.59788
000818,航锦科技,2036788.556255,2055350.754
000816,智慧农业,477586.557504,508547.684526
000815,美利云,455397.287925,455397.287925
000813,德展健康,936784.959384,945905.3196
000812,陕西金叶,267214.621236,267505.029672
000811,冰轮环境,854711.316378,854730.123384
000810,创维数字,823993.896924,854841.922488
000809,铁岭新城,238364.683677,238364.683677
000807,云铝股份,4933123.109442,5483746.092668
000806,ST银河,153147.733242,240880.675878
000803,北清环能,250994.5484,412954.4137
000802,ST北文,366272.637575,368688.631325
000801,四川九洲,743580.431642,743580.431642
000800,一汽解放,837909.876856,5097116.640424
000799,酒鬼酒,8444904.1902,8444904.1902
000798,中水渔业,235730.115,235757.79
000797,中国武夷,451066.122144,452447.485344
000796,凯撒旅业,598727.390218,599038.192468
