code,name,nmc,mktcap,maxp5
002864,盘龙药业,212363.6636,340280.6382,41.47
002863,今飞凯达,269374.88952,269374.97052,5.61
002862,实丰文化,124973.770334,179760.0,15.63
002861,瀛通通讯,121198.976163,174061.142661,11.33
002860,星帅尔,356526.798924,498737.316642,17.17
002859,洁美科技,1121885.220669,1151749.952487,28.76
002858,力盛体育,185307.500574,211581.883674,13.74
002857,三晖电气,194688.0,194688.0,15.5
002856,美芝股份,115457.621357,146002.519832,11.08
002855,捷荣技术,223351.594256,227556.061016,9.55
002853,皮阿诺,229907.719965,374764.380732,20.9
002852,道道全,398988.640578,500446.0,14.63
002851,麦格米特,1069238.127475,1296168.138515,27.19
002850,科达利,1759278.565176,2633253.577916,113.16
002849,威星智能,220879.597692,319604.132328,21.18
002848,高斯贝尔,165438.755076,171997.35,10.53
002847,盐津铺子,1215892.5198,1364746.73895,112.0
002846,英联股份,244421.170228,349300.937967,11.33
002845,同兴达,338627.827414,496652.59785,15.14
002843,泰嘉股份,476692.33875,476700.0,24.65
002842,翔鹭钨业,182079.346605,234080.908464,8.55
002841,视源股份,2837931.56695,4419705.06075,64.29
002840,华统股份,783827.81655,1027335.58455,17.64
002838,道恩股份,709733.403036,904225.89348,21.06
002837,英维克,1186832.735019,1454596.92881,35.0
002836,新宏泽,193536.0,193536.0,10.18
002835,同为股份,143701.338485,247808.648099,11.6
002833,弘亚数控,355984.522612,591376.590726,14.13
002832,比音勒芬,991069.53278,1452449.52878,25.71
002831,裕同科技,1658363.997534,2965546.693411,33.8
002830,名雕股份,81225.7875,162008.1,12.46
002829,星网宇达,356941.222755,543493.347,39.19
002828,贝肯能源,155623.340952,207419.2032,12.55
002827,高争民爆,274344.0,274344.0,10.25
002826,易明医药,202124.495832,218903.223,13.02
002825,纳尔股份,206158.289001,315367.161503,13.1
002824,和胜股份,417261.547308,637883.376298,32.29
002823,凯中精密,156993.85899,286817.203692,10.23
002821,凯莱英,4395197.803536,4970371.30281,138.41
002820,桂发祥,179299.67106,179777.124025,9.92
002819,东方中科,525574.877156,826255.031336,27.5
002818,富森美,375036.516342,940812.88758,12.7
002817,黄山胶囊,297580.31667,306874.72242,10.9
002816,和科达,150914.887184,153200.0,15.76
002815,崇达技术,467886.12761,961872.72448,10.9
002813,路畅科技,328354.192044,335760.0,29.45
002812,恩捷股份,10051700.566258,12088576.03915,139.76
002811,郑中设计,199234.610458,219266.333988,8.3
002810,山东赫达,813019.66804,880771.21488,26.25
002809,红墙股份,145789.846958,223756.190126,10.96
002808,恒久科技,136924.510002,214502.4,8.51
002806,华锋股份,167376.913341,217864.67545,11.55
002805,丰元股份,588163.3368,888198.24156,47.18
002803,吉宏股份,416965.591757,555883.244072,15.47
002802,洪汇新材,208422.28885,210628.9146,15.14
002801,微光股份,311046.0522,616791.552,27.85
002800,天顺股份,232919.813,250347.543682,23.02
002799,环球印务,361109.9814,361116.0,15.97
002798,帝欧家居,184270.628085,306819.880154,8.24
002797,第一创业,2491837.2,2534047.2,6.15
002796,世嘉科技,229053.753604,249397.824624,10.77
002795,永和智控,232879.37211,297424.44711,10.57
002793,罗欣药业,427386.62862,940764.04039,9.08
002792,通宇通讯,286822.075627,477241.618642,12.09
002791,坚朗五金,1705206.353319,3396427.02,108.0
002790,瑞尔特,238495.10875,386660.6375,9.66
002789,建艺集团,151761.502662,244702.846962,20.23
002788,鹭燕医药,375959.615171,385020.085376,10.68
002787,华源控股,147022.738092,210440.97837,6.84
002786,银宝山新,404183.616,405410.616,8.41
002785,万里石,590256.559673,712272.15,36.84
002783,凯龙股份,307961.19535,353100.55895,9.33
002782,可立克,892375.946014,897193.113214,19.2
002780,三夫户外,166582.23585,200924.04465,13.04
002779,中坚科技,305324.20545,340296.0,27.68
002778,中晟高科,202724.1125,202724.1125,16.38
002777,久远银海,696598.349296,711954.930272,17.73
002774,快意电梯,196402.879945,234671.4663,7.08
002773,康弘药业,1149945.684885,1530907.48341,16.83
002772,众兴菌业,351298.191928,355296.281408,9.45
002771,真视通,185926.28461,230111.2177,11.48
002769,普路通,314781.14275,353532.197138,9.55
002768,国恩股份,510447.0688,783370.0,29.69
002767,先锋电子,156888.433872,180900.0,12.18
002766,索菱股份,416965.587048,472742.079624,5.61
002765,蓝黛科技,443258.0978,579547.01826,10.48
002763,汇洁股份,160187.352375,325889.58,8.2
002762,金发拉比,157877.94086,277909.625,8.27
002761,浙江建投,1163019.949296,2553043.971378,27.02
002760,凤形股份,202180.17714,248158.046388,23.88
002759,天际股份,762019.209725,774207.114465,19.15
002758,浙农股份,314549.558185,822876.73231,16.86
002757,南兴股份,329889.261447,348342.521427,12.04
002756,永兴材料,2695164.758208,4060678.683456,107.08
002755,奥赛康,811198.315724,811212.146774,9.13
002753,永东股份,220723.21908,341653.68692,9.25
002752,昇兴股份,525721.85897,526559.054252,5.44
002750,龙津药业,522403.895712,525456.0,14.33
002749,国光股份,387668.314602,422834.168093,9.89
002748,世龙实业,271200.0,271200.0,11.32
002747,埃斯顿,1825706.757744,2023300.867704,24.3
002746,仙坛股份,722450.399086,876028.424086,10.4
002745,木林森,855590.990618,1319423.928711,8.96
002743,富煌钢构,254153.82213,254632.05963,5.93
002741,光华科技,657962.493958,765480.005878,20.6
002739,万达电影,2980426.558648,3081627.49734,14.69
002738,中矿资源,3250590.281532,3519274.321024,78.88
002737,葵花药业,1547600.0,1547600.0,28.56
002736,国信证券,8235701.694852,8968396.608741,9.38
002735,王子新材,334329.0516,522122.61024,24.91
002734,利民股份,328753.37638,377035.6788,10.35
002733,雄韬股份,622817.24032,655086.426665,18.37
002732,燕塘乳业,336486.598756,339246.6,23.96
002731,萃华珠宝,416005.21466,445455.284,18.32
002730,电光科技,279938.17292,292922.62292,8.21
002729,好利科技,535866.17034,558790.13568,32.96
002728,特一药业,458435.849492,660038.313242,38.5
002727,一心堂,1338749.177588,2003393.034525,38.61
002726,龙大美食,1000450.58904,1004176.699617,9.53
002725,跃岭股份,180988.957947,230656.0,9.08
002724,海洋王,335626.524288,708085.391208,9.18
002723,小崧股份,413894.49343,426795.288392,13.66
002722,物产金轮,238285.325362,238308.682962,14.0
002719,麦趣尔,131278.431245,141227.099627,8.46
002718,友邦吊顶,96633.169881,206504.539359,15.87
002715,登云股份,288834.0,288834.0,22.39
002714,牧原股份,17915552.274125,26477796.49625,50.19
002713,东易日盛,244382.264996,253400.33592,6.22
002709,天赐材料,6826896.502244,9521534.554924,51.22
002708,光洋股份,260464.55064,316855.132944,6.84
002707,众信旅游,685595.226728,838340.748505,9.45
002706,良信股份,1136251.222656,1581360.02816,14.9
002705,新宝股份,1481343.1254,1488110.004,18.29
002703,浙江世宝,603394.953632,861502.298967,11.43
002702,海欣食品,241346.875,300475.0,6.4
002701,奥瑞金,1298288.858635,1299496.52018,5.15
002698,博实股份,1146399.834978,1458156.3,15.28
002697,红旗连锁,602451.07,760240.0,5.9
002696,百洋股份,234165.151022,236534.93807,6.92
002695,煌上煌,616197.103789,679827.705248,13.92
002694,顾地科技,278821.90737,311736.7296,5.37
002693,双成药业,324474.337695,329715.915,8.44
002691,冀凯股份,193056.428784,193460.0,5.86
002690,美亚光电,1049276.372721,2141785.9983,25.12
002688,金河生物,412941.761463,420647.672522,5.53
002686,亿利达,248746.796765,359561.849455,6.52
002683,广东宏大,1987580.938072,2267246.560844,30.68
002679,福建金森,268761.84,268761.84,11.53
002678,珠江钢琴,806399.222112,809865.731862,6.08
002677,浙江美大,496349.601632,744897.548991,11.59
002675,东诚药业,1186303.204392,1325949.89364,17.2
002674,兴业科技,327863.65002,331264.44144,11.74
002673,西部证券,2658648.911376,2891819.363135,6.56
002672,东江环保,416917.283478,539870.000628,6.24
002670,国盛金控,1368484.584462,1631276.362479,8.83
002669,康达新材,372220.054893,452912.608959,15.4
002668,奥马电器,630952.851096,630952.851096,6.05
002667,鞍重股份,671073.06285,706803.132,29.3
002666,德联集团,246815.202582,414126.768132,5.57
002664,信质集团,583957.131588,596126.88,14.85
002661,克明食品,410445.867574,418442.218518,12.58
002660,茂硕电源,224948.71974,292433.33558,8.39
002658,雪迪龙,278217.422997,508499.989377,8.3
002657,中科金财,500098.838486,567803.985852,17.78
002655,共达电声,466413.6168,474491.52,13.3
002653,海思科,999044.80473,2257700.07953,23.28
002651,利君股份,403148.766597,740990.82,7.38
002649,博彦科技,588468.793342,664439.624304,11.48
002648,卫星化学,5313225.58632,5322972.79276,16.04
002647,仁东控股,441230.0802,441230.0802,8.36
002646,天佑德酒,716801.489806,716878.031558,15.6
002645,华宏科技,758440.719354,929958.014404,16.4
002644,佛慈制药,567339.927,567339.927,13.46
002643,万润股份,1477228.96329,1534122.769535,17.35
002642,荣联科技,466245.071439,516565.383201,8.2
002639,雪人股份,614151.207264,729336.456032,9.75
002637,赞宇科技,480656.885625,571537.215,12.17
002636,金安国纪,583547.528154,587496.0,8.14
002635,安洁科技,552580.320716,917596.964629,13.47
002634,棒杰股份,448490.78582,555816.54073,12.67
002633,申科股份,150165.84375,150750.0,10.96
002632,道明光学,417202.746192,442840.75481,7.13
002631,德尔未来,394917.456465,397161.463077,6.26
002627,三峡旅游,371570.537845,393432.946361,5.46
002626,金达威,1175170.873717,1175344.303717,19.98
002625,光启技术,2658094.828922,3848093.921532,18.29
002624,完美世界,2498002.339364,2651936.808268,13.99
002623,亚玛顿,586771.11325,588030.625,30.36
002620,瑞和股份,185354.798984,222343.966,6.11
002617,露笑科技,1341503.038429,1994157.121411,10.48
002616,长青集团,246863.201025,389524.653525,5.54
002615,哈尔斯,177880.441875,291969.8325,6.37
002614,奥佳华,380837.229984,538658.574336,8.78
002613,北玻股份,294449.351604,477019.53,5.25
002612,朗姿股份,660581.703444,1160091.77325,27.33
002609,捷顺科技,393320.394332,569225.392857,9.25
002608,江苏国信,2425527.169968,2425527.169968,6.57
002607,中公教育,2416698.50448,3207047.68228,5.38
002606,大连电瓷,440880.59858,465754.6932,10.75
002605,姚记科技,477207.875872,591807.92944,15.0
002603,以岭药业,6143796.667175,7459699.50384,48.91
002601,龙佰集团,3185112.5856,4589078.89152,19.26
002599,盛通股份,252952.137999,343517.912163,6.79
002598,山东章鼓,369921.228309,424008.0,14.45
002597,金禾实业,2036561.806576,2050716.931888,37.0
002595,豪迈科技,1348929.466254,2023200.0,27.1
002594,比亚迪,31169100.80304,77902182.7998,271.63
002591,恒大高新,139325.221353,193028.268212,6.79
002590,万安科技,389498.361345,410098.12173,8.67
002588,史丹利,490359.9932,712640.544,6.17
002587,奥拓电子,276358.008687,353788.476708,5.62
002585,双星新材,1333085.996613,1744823.630265,15.94
002584,西陇科学,288491.52816,415503.65962,7.42
002583,海能达,699528.80982,1035165.42387,5.82
002582,好想你,259247.684822,334964.857874,7.43
002581,未名医药,681344.9737,1121550.4962,17.33
002580,圣阳股份,352804.22133,509241.010146,11.55
002579,中京电子,640535.521986,673639.015494,11.59
002577,雷柏科技,347923.95,347942.4,12.47
002576,通达动力,204321.297002,208356.2,12.9
002575,群兴玩具,362651.52,381131.52,6.36
002574,明牌珠宝,281952.0,281952.0,5.43
002573,清新环境,644261.736636,856388.189163,6.18
002572,索菲亚,1133833.32495,1619456.81745,18.0
002571,德力股份,199865.14596,262606.969,6.89
002570,贝因美,555114.517162,555142.273162,5.25
002568,百润股份,2746463.458214,4021062.467695,40.94
002567,唐人神,883807.556952,897277.051248,7.56
002566,益盛药业,210781.977279,301496.9076,9.73
002564,天沃科技,490779.660228,491293.360844,6.0
002563,森马服饰,1011160.33518,1446726.41592,5.38
002562,兄弟科技,375832.716585,570780.094011,5.5
002561,徐家汇,522347.384874,526771.721,12.67
002560,通达股份,345659.060736,405979.90656,7.7
002559,亚威股份,375211.214256,430779.346624,8.03
002558,巨人网络,1672117.464672,1672117.464672,8.41
002557,洽洽食品,2646532.41012,2646551.98512,52.6
002556,辉隆股份,837985.006155,912971.28186,9.8
002555,三七互娱,2875253.605734,3899005.405998,18.23
002553,南方精工,298180.503768,441264.0,12.69
002552,宝鼎科技,370844.505738,698286.117753,16.2
002551,尚荣医疗,321629.783765,445177.06302,6.45
002550,千红制药,559359.091478,776838.6,6.65
002549,凯美特气,1242664.67325,1278777.5,21.44
002548,金新农,326902.7154,483661.8348,6.13
002547,春兴精工,572980.367904,585461.670192,5.37
002545,东方铁塔,1051704.942281,1158221.799273,9.51
002544,普天科技,1265927.972,1297360.5175,19.98
002543,万和电气,620745.968616,731702.4,10.34
002541,鸿路钢构,1588864.362975,2229426.05796,35.25
002540,亚太科技,480209.902524,686343.144987,5.6
002539,云图控股,828664.631712,1236362.4,12.35
002538,司尔特,709970.472354,732350.844654,8.67
002537,海联金汇,1031885.036955,1031960.718855,9.86
002536,飞龙股份,389618.598604,414088.670178,8.59
002534,西子洁能,1239882.586454,1263296.476059,17.26
002533,金杯电工,397343.9712,484401.10092,6.69
002532,天山铝业,1834453.579184,3693597.01951,8.0
002531,天顺风能,2655092.68857,2687541.011442,15.35
002530,金财互联,559105.087079,659980.854225,8.9
002529,海源复材,443820.0,443820.0,18.02
002527,新时达,341184.092508,431567.293941,6.57
002524,光正眼科,373209.01706,377763.58586,7.63
002522,浙江众成,472063.995113,499084.442237,5.72
002521,齐峰新材,212291.295114,260699.426613,5.37
002520,日发精机,392079.682896,501753.722217,6.55
002519,银河电子,498597.598633,566594.741694,5.14
002518,科士达,3016178.60269,3107346.17699,56.7
002517,恺英网络,1317579.0374,1487389.685094,7.3
002516,旷达科技,546056.129847,842790.564786,5.86
002514,宝馨科技,734095.3998,954045.3998,13.79
002513,蓝丰生化,181103.519232,215387.296128,6.01
002511,中顺洁柔,1522765.925184,1545970.055112,12.16
002508,老板电器,2555119.319787,2587988.58435,27.68
002507,涪陵榨菜,2384635.280456,2411690.769774,27.75
002500,山西证券,2028220.924055,2028220.924055,5.72
002497,雅化集团,2747812.045998,3062358.61564,27.59
002493,荣盛石化,12613717.5,13446697.2,13.43
002492,恒基达鑫,265155.740172,269730.0,6.8
002491,通鼎互联,595278.448226,622377.217,5.32
002488,金固股份,607975.846644,669279.100428,6.84
002487,大金重工,2273951.512095,2308771.455,45.17
002484,江海股份,1707114.779088,1815176.451848,23.19
002483,润邦股份,493084.695043,524854.825395,5.75
002481,双塔食品,702603.2484,788332.0635,6.53
002480,新筑股份,365018.131194,435349.46722,5.96
002478,常宝股份,373853.064912,540186.437828,6.53
002476,宝莫股份,353706.30525,353736.0,5.9
002475,立讯精密,22414563.393612,22449911.027982,32.14
002474,榕基软件,446614.127466,558113.4,9.7
002472,双环传动,1749450.042,2181269.05398,27.65
002469,三维化学,414507.08363,434737.9621,6.79
002468,申通快递,1669599.090183,1712967.623754,11.25
002467,二六三,715922.977848,730164.757071,5.77
002466,天齐锂业,13156249.163322,14642978.963526,92.0
002465,海格通信,1966071.011492,2000261.446428,8.8
002463,沪电股份,2379054.14085,2380306.75886,12.98
002462,嘉事堂,512919.928522,513987.94544,20.7
002461,珠江啤酒,1768449.45552,1768449.45552,8.11
002460,赣锋锂业,9742708.12912,16274681.267071,83.52
002459,晶澳科技,13476198.0765,13545590.7555,60.24
002458,益生股份,1066762.884791,1565819.03846,16.21
002457,青龙管业,281598.841259,281728.272,8.77
002456,欧菲光,1506342.779514,1700580.72978,5.28
002455,百川股份,519675.995448,619264.436436,10.66
002454,松芝股份,490950.543552,492807.9744,8.05
002453,华软科技,773531.641337,1119063.292263,13.45
002452,长高电新,363058.72895,439815.448265,7.17
002451,摩恩电气,272711.529,272743.2,6.37
002449,国星光电,512612.580483,517665.390453,8.48
002448,中原内配,286448.909292,354648.73374,5.94
002446,盛路通信,841808.379246,913763.881002,10.84
002444,巨星科技,2490416.68608,2597404.30272,22.94
002443,金洲管道,334847.907735,335745.4104,6.61
002442,龙星化工,268155.0192,272895.92,5.61
002441,众业达,367414.280409,501524.663889,9.44
002440,闰土股份,727936.213284,869778.0,7.62
002439,启明星辰,1926937.34576,2533925.41108,27.95
002438,江苏神通,558961.004264,604984.653512,12.27
002436,兴森科技,1518186.481672,1975079.563912,12.26
002435,长江健康,630137.744228,647655.10248,5.64
002434,万里扬,1064970.8048,1065831.2,8.59
002432,九安医疗,2690342.722936,2690342.722936,64.68
002430,杭氧股份,3779042.94764,3858414.72897,41.45
002428,云南锗业,652045.988616,660957.44,10.13
002424,贵州百灵,1007605.307225,1319472.0,10.0
002422,科伦药业,2599699.663968,3288666.889211,24.1
002420,毅昌科技,345793.126143,355687.0,10.96
002419,天虹股份,734986.744681,735205.23475,6.56
002416,爱施德,1242090.01406,1257871.03309,10.53
002415,海康威视,31307393.266616,32186108.149228,34.88
002414,高德红外,3100052.616588,3896225.403692,11.97
002412,汉森制药,352950.8125,359788.0,7.61
002410,广联达,5590761.4902,6730835.2142,56.9
002409,雅克科技,1709826.079896,2554779.775504,55.16
002408,齐翔腾达,2020383.917328,2078078.249493,7.58
002407,多氟多,2662264.72596,2981363.808388,39.4
002406,远东传动,251056.042622,315828.898704,5.18
002405,四维图新,2720716.088768,2821145.587776,11.95
002404,嘉欣丝绸,300019.886691,373754.845727,6.56
002403,爱仕达,247808.52774,275917.24899,8.3
002402,和而泰,1247603.316052,1422216.563968,16.12
002401,中远海科,448113.330126,456326.89512,12.8
002399,海普瑞,1711160.737888,2013130.391888,13.98
002398,垒知集团,360174.82179,446435.698338,7.25
002396,星网锐捷,1237720.749916,1237720.749916,21.5
002395,双象股份,288056.466,288056.466,11.05
002394,联发股份,243976.34287,244393.5,7.74
002393,力生制药,436979.70584,436979.70584,25.1
002391,长青股份,349162.237116,491091.9678,7.61
002390,信邦制药,803053.620336,1070376.706608,5.52
002389,航天彩虹,2347480.742041,2525363.005,25.36
002388,新亚制程,446574.44832,469137.9924,9.24
002387,维信诺,837991.291462,845129.362506,6.17
002386,天原股份,756010.714835,756260.02089,7.48
002385,大北农,3139852.401192,3946641.605909,9.76
002384,东山精密,3520177.16088,4329384.071964,27.4
002383,合众思壮,397368.99912,515290.77228,7.18
002382,蓝帆医疗,909128.92094,914436.375252,9.9
002381,双箭股份,202542.742031,258880.020211,6.38
002380,科远智慧,227256.05034,385426.588294,17.48
002378,章源钨业,675804.553824,680187.232896,7.39
002376,新北洋,461441.02562,478298.23015,7.39
002374,中锐股份,566302.681683,577703.458773,5.45
002373,千方科技,1285603.114536,1479056.16924,9.48
002372,伟星新材,3130880.22506,3431003.48914,22.7
002371,北方华创,12530142.854,12595665.22625,240.88
002370,亚太药业,266432.295999,288199.255911,5.57
002369,卓翼科技,290898.235236,291415.52792,5.27
002368,太极股份,1781755.63514,1794049.73032,33.3
002367,康力电梯,397801.695784,604860.257166,7.88
002365,永安药业,279445.382216,337116.78,11.86
002364,中恒电气,389770.652992,418165.20032,7.52
002363,隆基机械,292277.991401,292518.511603,7.19
002362,汉王科技,343658.069656,406039.167006,19.24
002360,同德化工,244729.1778,306151.976976,7.72
002357,富临运业,185265.371526,185272.020276,5.99
002356,赫美集团,739129.830576,739547.549844,5.74
002353,杰瑞股份,1935226.788543,3201012.317097,31.78
002352,顺丰控股,27636671.81429,27927129.537965,57.14
002351,漫步者,436813.74456,789527.016,8.93
002350,北京科锐,393208.0824,402980.175173,7.75
002349,精华制药,1082249.933206,1086117.331272,13.97
002346,柘中股份,544775.1963,609374.07408,13.88
002343,慈文传媒,269769.77043,270721.32102,5.89
002340,格林美,4141026.799104,4190638.630512,8.25
002339,积成电子,345820.41354,367475.8464,7.39
002338,奥普光电,643423.914,643440.0,27.58
002337,赛象科技,299742.68301,300194.0325,5.15
002335,科华数据,2071666.415405,2404304.539719,55.14
002334,英威腾,582355.046816,663379.21488,8.48
002333,罗普斯金,251801.0929,384383.5204,5.98
002332,仙琚制药,1030928.984514,1042621.928764,11.15
002331,皖通科技,265378.909257,284300.442657,7.06
002330,得利斯,424934.560335,426015.71451,6.91
002329,皇氏集团,383257.072175,602263.185165,7.75
002328,新朋股份,313845.22728,428332.35,5.68
002327,富安娜,345790.531296,592233.745278,7.22
002326,永太科技,1756110.846969,2279948.933295,27.18
002324,普利特,1157415.696606,1750271.559142,18.25
002322,理工能科,347682.409914,366256.93902,9.91
002320,海峡股份,1179105.655923,1179105.655923,5.36
002319,乐通股份,244400.0,244400.0,12.62
002318,久立特材,1569985.338238,1608423.00512,17.43
002317,众生药业,2029000.996945,2336602.757044,39.01
002315,焦点科技,296764.07141,478077.6592,15.65
002312,川发龙蟒,1614097.620014,2270841.726406,12.16
002311,海大集团,10028021.672508,10045040.935867,60.49
002307,北新路桥,593520.710048,689950.620608,5.7
002304,洋河股份,22680402.241302,22744969.884,156.1
002302,西部建设,983374.002816,983374.002816,8.1
002301,齐心集团,531367.180344,533782.473224,7.6
002300,太阳电缆,520040.309184,520080.264,8.21
002299,圣农发展,3104980.5618,3140476.751725,26.38
002298,中电兴发,419583.987676,507716.078086,7.05
002297,博云新材,430895.347735,449887.282915,7.95
002296,辉煌科技,287964.724296,324930.08628,8.65
002295,精艺股份,178154.471248,178438.592,7.23
002294,信立泰,3594269.3757,3595283.325375,35.62
002293,罗莱生活,895947.010088,910433.043004,10.98
002291,遥望科技,1256424.527526,1358644.826091,15.82
002290,禾盛新材,235231.825404,266472.64242,11.09
002289,宇顺电子,259707.846039,275489.419539,9.89
002288,超华科技,423815.855981,492839.540576,5.35
002287,奇正藏药,1269585.921951,1274126.654781,25.35
002286,保龄宝,351531.712,354060.1288,9.73
002284,亚太股份,534017.092398,573921.224322,8.14
002283,天润工业,538469.648866,616446.333298,5.48
002282,博深股份,318043.898311,428084.214468,8.07
002281,光迅科技,1181090.788656,1225364.424336,17.62
002279,久其软件,454147.671456,501391.981312,6.49
002278,神开股份,192581.04439,205608.95112,5.8
002276,万马股份,937982.398866,938153.122788,9.36
002275,桂林三金,878702.802042,932471.3682,16.76
002274,华昌化工,765407.29008,777129.551136,8.17
002273,水晶光电,1659502.940418,1706305.735167,12.46
002272,川润股份,233220.590226,307658.52,7.9
002271,东方雨虹,6788823.639478,8608110.604838,35.0
002270,华明装备,646859.502336,763584.067212,8.68
002268,卫 士 通,2982585.39995,3013012.459886,37.69
002267,陕天然气,847401.48909,847401.48909,7.94
002265,西仪股份,488361.941676,488361.941676,16.15
002264,新 华 都,379453.332735,442793.716545,6.25
002262,恩华药业,1678870.2308,1918447.727168,19.97
002261,拓维信息,792309.65248,891637.64854,7.28
002258,利尔化学,1607691.705984,1613681.451648,20.43
002255,海陆重工,331484.263308,434611.86438,5.24
002254,泰和新材,965613.197358,1591351.788026,23.05
002253,川大智胜,263792.991141,287222.018935,13.33
002252,上海莱士,2784476.63144,3774841.22792,5.66
002251,步 步 高,552898.52864,552898.52864,6.66
002250,联化科技,1560687.23121,1567672.142688,17.98
002249,大洋电机,967678.850304,1327364.587872,5.59
002248,华东数控,307803.0956,307803.0956,10.24
002246,北化股份,649508.161302,649508.161302,12.79
002245,蔚蓝锂芯,1694564.195864,2013777.346676,18.4
002244,滨江集团,2652847.84886,3077218.00721,11.7
002243,力合科创,574925.06127,1042330.232559,8.92
002242,九阳股份,1216674.617025,1218790.013,16.19
002241,歌尔股份,5510387.66145,6266445.866268,18.74
002240,盛新锂能,3123391.579125,3681702.383525,43.22
002238,天威视讯,579447.71352,579447.71352,7.54
002237,恒邦股份,980498.074113,1236411.5088,11.38
002236,大华股份,2454950.327879,3800550.94601,12.73
002235,安妮股份,300433.849148,317605.611632,6.1
002234,民和股份,526379.379006,716764.275448,21.25
002233,塔牌集团,920116.19792,920436.312352,7.76
002232,启明信息,563796.8679,563796.8679,14.35
002231,奥维通信,240570.889872,283029.613872,9.11
002230,科大讯飞,7034608.444503,7768305.553569,33.65
002229,鸿博股份,337083.480885,339372.443103,7.01
002227,奥 特 迅,335767.537211,339246.64673,13.88
002226,江南化工,934302.404544,1388035.57602,5.38
002223,鱼跃医疗,3302024.284818,3529721.267009,37.8
002222,福晶科技,679671.171396,682717.5,16.23
002221,东华能源,1233825.784398,1333404.090882,8.76
002218,拓日新能,736548.982245,750313.911519,5.42
002216,三全食品,1144992.356349,1597477.415216,18.65
002215,诺 普 信,451514.726359,565028.154817,5.74
002214,大立科技,677129.216959,849120.153895,14.38
002213,大为股份,322390.0,322390.0,16.99
002212,天融信,1283377.205642,1302381.785131,11.83
002209,达 意 隆,131963.993028,166738.4187,8.84
002208,合肥城建,453582.61902,585599.790726,7.89
002207,准油股份,208865.218375,210430.468534,8.45
002206,海 利 得,613237.171864,787068.36628,7.09
002205,国统股份,226914.581388,226914.581388,12.88
002204,大连重工,1104743.658304,1104743.658304,5.82
002203,海亮股份,2388941.486562,2441921.160508,12.55
002202,金风科技,4021410.154395,5006705.161695,11.91
002201,正威新材,886943.642068,888831.832724,13.87
002199,东晶电子,176982.597901,176982.597901,7.44
002198,嘉应制药,336479.029224,336479.029224,7.05
002197,证通电子,562592.166786,646924.163184,10.94
002196,方正电机,373510.099719,390650.39019,7.9
002194,武汉凡谷,508764.038966,687543.965836,10.33
002192,融捷股份,3031706.6676,3037965.8751,125.26
002191,劲嘉股份,1113871.620177,1151704.95165,7.93
002190,成飞集成,925880.434283,925880.434283,26.3
002189,中光学,424380.5085,426252.877375,16.42
002188,中天服务,167172.980358,203021.77105,8.49
002187,广百股份,426099.435984,580128.079968,9.84
002186,全 聚 德,323456.39025,323887.15275,10.89
002185,华天科技,2867266.07875,2868013.75996,9.03
002184,海得控制,305712.228092,447979.35501,13.34
002183,怡 亚 通,1420321.31816,1547817.418236,6.11
002182,云海金属,1329454.948696,1542364.175668,23.99
002181,粤 传 媒,731728.29444,748882.52223,8.16
002180,纳思达,6421069.22268,7533369.71016,55.7
002179,中航光电,9134039.85144,9346994.7648,60.2
002176,江特电机,3383602.647872,3385349.952704,20.64
002174,游族网络,803560.291749,805050.394524,9.05
002173,创新医疗,264671.186931,322139.583513,7.93
002171,楚江新材,1010160.026876,1086310.137946,8.18
002170,芭田股份,409342.895756,514340.598406,5.84
002169,智光电气,647670.063216,668047.610912,8.7
002167,东方锆业,423671.389486,482133.348,6.26
002166,莱茵生物,502355.467509,799222.771725,10.97
002164,宁波东力,322203.14606,356556.37163,7.2
002163,海南发展,942564.15,991135.577991,11.98
002161,远 望 谷,373308.411692,387632.8776,5.43
002159,三特索道,178333.44862,229073.3119,14.42
002158,汉钟精机,1359452.682003,1363011.830311,26.66
002156,通富微电,2333497.103728,2657243.555644,17.8
002155,湖南黄金,1645425.491473,1645592.039906,15.14
002153,石基信息,1872497.638924,3195256.174316,15.6
002152,广电运通,2534258.520973,2535533.938858,10.71
002151,北斗星通,1176221.10429,1546046.042355,30.96
002150,通润装备,880061.025984,883449.257334,24.78
002149,西部材料,723422.404068,723533.554068,14.94
002148,北纬科技,256823.533309,319151.77567,5.86
002145,中核钛白,1640465.476857,2117234.509965,7.25
002144,宏达高科,148104.17577,189842.955072,10.95
002142,宁波银行,21199469.408,21461670.074,33.06
002140,东华科技,555473.4054,734972.580264,10.5
002139,拓邦股份,1160445.45057,1415924.492408,11.51
002138,顺络电子,1879260.567881,2089170.855214,26.73
002137,实益达,251134.431181,371335.621122,6.65
002136,安 纳 达,308880.66832,310058.84,14.48
002135,东南网架,779950.216586,831036.96462,7.19
002134,天津普林,221018.941432,221018.941432,9.64
002130,沃尔核材,852537.45644,860510.717846,6.93
002129,TCL中环,13162575.784025,13169314.823425,42.96
002128,电投能源,2382470.471492,2590281.068564,13.69
002126,银轮股份,1031784.839155,1097113.405555,14.28
002125,湘潭电化,921910.23582,978214.582002,15.77
002124,天邦食品,980896.645366,1173404.895388,6.47
002123,梦网科技,777891.932232,933756.46992,12.12
002121,科陆电子,1416949.36359,1499891.841555,10.8
002120,韵达股份,3974919.987092,4097996.062,14.19
002119,康强电子,485330.3,499127.72,13.5
002117,东港股份,446211.757428,446355.132378,8.44
